DS1921:  AC34C000047C7A21
Download at: 8/7/2006 10:09:20 AM

Mission State
-------------
Mission is in progress
Sample rate: 30 minute(s)
Roll-Over Enabled: no
Roll-Over Occured: n/a
Mission Start time:  07/06/2006  16:02 
Mission Start delay: 0 minute(s)
Mission Samples: 1525
Device total samples: 2915
Temperatures displayed in: (Celsius)
High Threshold: 85.0°C
Low Threshold: 0.0°C
Temperature threshold alarm state: Conditional(none)  Alarm(none)
Current Real-Time Clock from DS1921: Monday  08/07/2006  10:09:41 
Current PC Time: Monday  08/07/2006  10:09:59 
Time Alarm mode: Alarm weekly
Alarm Time: Sunday 00:00:00
Alarm Time state: Conditional(yes)  Alarm(yes)

Temperature Alarms
------------------
Format: [(HIGH/LOW), Time/Date range]
 07/07/2006  06:32 , 8.5°C
 07/07/2006  07:02 , 8.5°C
 07/07/2006  07:32 , 8.5°C
 07/07/2006  08:02 , 8.5°C
 07/07/2006  08:32 , 8.5°C
 07/07/2006  09:02 , 8.5°C
 07/07/2006  09:32 , 8.5°C
 07/07/2006  10:02 , 8.5°C
 07/07/2006  10:32 , 8.5°C
 07/07/2006  11:02 , 9.0°C
 07/07/2006  11:32 , 9.0°C
 07/07/2006  12:02 , 9.0°C
 07/07/2006  12:32 , 9.0°C
 07/07/2006  13:02 , 9.0°C
 07/07/2006  13:32 , 9.0°C
 07/07/2006  14:02 , 9.0°C
 07/07/2006  14:32 , 9.0°C
 07/07/2006  15:02 , 9.5°C
 07/07/2006  15:32 , 9.5°C
 07/07/2006  16:02 , 9.5°C
 07/07/2006  16:32 , 9.5°C
 07/07/2006  17:02 , 9.5°C
 07/07/2006  17:32 , 9.0°C
 07/07/2006  18:02 , 9.0°C
 07/07/2006  18:32 , 9.0°C
 07/07/2006  19:02 , 9.0°C
 07/07/2006  19:32 , 9.0°C
 07/07/2006  20:02 , 9.0°C
 07/07/2006  20:32 , 9.0°C
 07/07/2006  21:02 , 9.0°C
 07/07/2006  21:32 , 9.0°C
 07/07/2006  22:02 , 9.0°C
 07/07/2006  22:32 , 9.0°C
 07/07/2006  23:02 , 9.0°C
 07/07/2006  23:32 , 9.0°C
 07/08/2006  00:02 , 9.0°C
 07/08/2006  00:32 , 9.0°C
 07/08/2006  01:02 , 9.0°C
 07/08/2006  01:32 , 9.0°C
 07/08/2006  02:02 , 9.0°C
 07/08/2006  02:32 , 9.0°C
 07/08/2006  03:02 , 9.0°C
 07/08/2006  03:32 , 9.0°C
 07/08/2006  04:02 , 9.0°C
 07/08/2006  04:32 , 9.0°C
 07/08/2006  05:02 , 9.0°C
 07/08/2006  05:32 , 9.0°C
 07/08/2006  06:02 , 8.5°C
 07/08/2006  06:32 , 9.0°C
 07/08/2006  07:02 , 8.5°C
 07/08/2006  07:32 , 8.5°C
 07/08/2006  08:02 , 9.0°C
 07/08/2006  08:32 , 9.0°C
 07/08/2006  09:02 , 9.0°C
 07/08/2006  09:32 , 9.0°C
 07/08/2006  10:02 , 9.0°C
 07/08/2006  10:32 , 9.0°C
 07/08/2006  11:02 , 9.0°C
 07/08/2006  11:32 , 9.5°C
 07/08/2006  12:02 , 9.5°C
 07/08/2006  12:32 , 9.5°C
 07/08/2006  13:02 , 9.5°C
 07/08/2006  13:32 , 10.0°C
 07/08/2006  14:02 , 10.0°C
 07/08/2006  14:32 , 10.0°C
 07/08/2006  15:02 , 10.0°C
 07/08/2006  15:32 , 10.0°C
 07/08/2006  16:02 , 10.0°C
 07/08/2006  16:32 , 9.5°C
 07/08/2006  17:02 , 9.5°C
 07/08/2006  17:32 , 9.5°C
 07/08/2006  18:02 , 9.5°C
 07/08/2006  18:32 , 9.5°C
 07/08/2006  19:02 , 9.5°C
 07/08/2006  19:32 , 9.5°C
 07/08/2006  20:02 , 9.5°C
 07/08/2006  20:32 , 9.5°C
 07/08/2006  21:02 , 9.5°C
 07/08/2006  21:32 , 9.5°C
 07/08/2006  22:02 , 9.5°C
 07/08/2006  22:32 , 9.5°C
 07/08/2006  23:02 , 9.5°C
 07/08/2006  23:32 , 9.5°C
 07/09/2006  00:02 , 9.5°C
 07/09/2006  00:32 , 9.5°C
 07/09/2006  01:02 , 9.5°C
 07/09/2006  01:32 , 9.5°C
 07/09/2006  02:02 , 9.5°C
 07/09/2006  02:32 , 9.5°C
 07/09/2006  03:02 , 9.5°C
 07/09/2006  03:32 , 9.5°C
 07/09/2006  04:02 , 9.5°C
 07/09/2006  04:32 , 9.5°C
 07/09/2006  05:02 , 9.5°C
 07/09/2006  05:32 , 9.5°C
 07/09/2006  06:02 , 9.5°C
 07/09/2006  06:32 , 9.5°C
 07/09/2006  07:02 , 9.5°C
 07/09/2006  07:32 , 9.5°C
 07/09/2006  08:02 , 9.5°C
 07/09/2006  08:32 , 9.5°C
 07/09/2006  09:02 , 9.5°C
 07/09/2006  09:32 , 9.5°C
 07/09/2006  10:02 , 9.5°C
 07/09/2006  10:32 , 9.5°C
 07/09/2006  11:02 , 9.5°C
 07/09/2006  11:32 , 9.5°C
 07/09/2006  12:02 , 9.5°C
 07/09/2006  12:32 , 10.0°C
 07/09/2006  13:02 , 10.0°C
 07/09/2006  13:32 , 10.0°C
 07/09/2006  14:02 , 10.0°C
 07/09/2006  14:32 , 10.0°C
 07/09/2006  15:02 , 10.0°C
 07/09/2006  15:32 , 10.0°C
 07/09/2006  16:02 , 10.0°C
 07/09/2006  16:32 , 10.0°C
 07/09/2006  17:02 , 10.0°C
 07/09/2006  17:32 , 10.0°C
 07/09/2006  18:02 , 10.0°C
 07/09/2006  18:32 , 10.0°C
 07/09/2006  19:02 , 10.0°C
 07/09/2006  19:32 , 10.0°C
 07/09/2006  20:02 , 10.0°C
 07/09/2006  20:32 , 10.0°C
 07/09/2006  21:02 , 10.0°C
 07/09/2006  21:32 , 9.5°C
 07/09/2006  22:02 , 9.5°C
 07/09/2006  22:32 , 9.5°C
 07/09/2006  23:02 , 9.5°C
 07/09/2006  23:32 , 9.5°C
 07/10/2006  00:02 , 9.5°C
 07/10/2006  00:32 , 9.5°C
 07/10/2006  01:02 , 9.5°C
 07/10/2006  01:32 , 9.5°C
 07/10/2006  02:02 , 9.5°C
 07/10/2006  02:32 , 9.5°C
 07/10/2006  03:02 , 9.5°C
 07/10/2006  03:32 , 9.5°C
 07/10/2006  04:02 , 9.5°C
 07/10/2006  04:32 , 9.5°C
 07/10/2006  05:02 , 9.5°C
 07/10/2006  05:32 , 9.5°C
 07/10/2006  06:02 , 9.5°C
 07/10/2006  06:32 , 9.5°C
 07/10/2006  07:02 , 9.5°C
 07/10/2006  07:32 , 9.5°C
 07/10/2006  08:02 , 9.5°C
 07/10/2006  08:32 , 9.5°C
 07/10/2006  09:02 , 9.5°C
 07/10/2006  09:32 , 9.5°C
 07/10/2006  10:02 , 9.5°C
 07/10/2006  10:32 , 9.5°C
 07/10/2006  11:02 , 9.5°C
 07/10/2006  11:32 , 9.5°C
 07/10/2006  12:02 , 9.5°C
 07/10/2006  12:32 , 9.5°C
 07/10/2006  13:02 , 9.5°C
 07/10/2006  13:32 , 10.0°C
 07/10/2006  14:02 , 9.5°C
 07/10/2006  14:32 , 9.5°C
 07/10/2006  15:02 , 9.5°C
 07/10/2006  15:32 , 9.5°C
 07/10/2006  16:02 , 9.5°C
 07/10/2006  16:32 , 9.5°C
 07/10/2006  17:02 , 9.5°C
 07/10/2006  17:32 , 9.5°C
 07/10/2006  18:02 , 9.5°C
 07/10/2006  18:32 , 9.5°C
 07/10/2006  19:02 , 9.5°C
 07/10/2006  19:32 , 9.5°C
 07/10/2006  20:02 , 9.5°C
 07/10/2006  20:32 , 9.5°C
 07/10/2006  21:02 , 9.5°C
 07/10/2006  21:32 , 9.5°C
 07/10/2006  22:02 , 9.5°C
 07/10/2006  22:32 , 9.5°C
 07/10/2006  23:02 , 9.5°C
 07/10/2006  23:32 , 9.5°C
 07/11/2006  00:02 , 9.5°C
 07/11/2006  00:32 , 9.5°C
 07/11/2006  01:02 , 9.5°C
 07/11/2006  01:32 , 9.5°C
 07/11/2006  02:02 , 9.5°C
 07/11/2006  02:32 , 9.5°C
 07/11/2006  03:02 , 9.5°C
 07/11/2006  03:32 , 9.0°C
 07/11/2006  04:02 , 9.0°C
 07/11/2006  04:32 , 9.0°C
 07/11/2006  05:02 , 9.0°C
 07/11/2006  05:32 , 9.0°C
 07/11/2006  06:02 , 9.0°C
 07/11/2006  06:32 , 9.0°C
 07/11/2006  07:02 , 9.0°C
 07/11/2006  07:32 , 9.0°C
 07/11/2006  08:02 , 9.0°C
 07/11/2006  08:32 , 9.0°C
 07/11/2006  09:02 , 9.0°C
 07/11/2006  09:32 , 9.0°C
 07/11/2006  10:02 , 9.0°C
 07/11/2006  10:32 , 9.0°C
 07/11/2006  11:02 , 9.0°C
 07/11/2006  11:32 , 9.5°C
 07/11/2006  12:02 , 9.5°C
 07/11/2006  12:32 , 9.5°C
 07/11/2006  13:02 , 9.5°C
 07/11/2006  13:32 , 9.5°C
 07/11/2006  14:02 , 9.5°C
 07/11/2006  14:32 , 9.5°C
 07/11/2006  15:02 , 9.5°C
 07/11/2006  15:32 , 9.5°C
 07/11/2006  16:02 , 9.5°C
 07/11/2006  16:32 , 9.5°C
 07/11/2006  17:02 , 9.5°C
 07/11/2006  17:32 , 9.5°C
 07/11/2006  18:02 , 9.5°C
 07/11/2006  18:32 , 9.5°C
 07/11/2006  19:02 , 9.5°C
 07/11/2006  19:32 , 9.5°C
 07/11/2006  20:02 , 9.5°C
 07/11/2006  20:32 , 9.5°C
 07/11/2006  21:02 , 9.5°C
 07/11/2006  21:32 , 9.5°C
 07/11/2006  22:02 , 9.5°C
 07/11/2006  22:32 , 9.5°C
 07/11/2006  23:02 , 9.5°C
 07/11/2006  23:32 , 9.5°C
 07/12/2006  00:02 , 9.5°C
 07/12/2006  00:32 , 9.5°C
 07/12/2006  01:02 , 9.5°C
 07/12/2006  01:32 , 9.5°C
 07/12/2006  02:02 , 9.5°C
 07/12/2006  02:32 , 9.5°C
 07/12/2006  03:02 , 9.5°C
 07/12/2006  03:32 , 9.5°C
 07/12/2006  04:02 , 9.5°C
 07/12/2006  04:32 , 9.5°C
 07/12/2006  05:02 , 9.5°C
 07/12/2006  05:32 , 9.5°C
 07/12/2006  06:02 , 9.5°C
 07/12/2006  06:32 , 9.5°C
 07/12/2006  07:02 , 9.5°C
 07/12/2006  07:32 , 9.5°C
 07/12/2006  08:02 , 9.5°C
 07/12/2006  08:32 , 9.5°C
 07/12/2006  09:02 , 9.5°C
 07/12/2006  09:32 , 9.5°C
 07/12/2006  10:02 , 9.5°C
 07/12/2006  10:32 , 9.5°C
 07/12/2006  11:02 , 9.5°C
 07/12/2006  11:32 , 9.5°C
 07/12/2006  12:02 , 9.5°C
 07/12/2006  12:32 , 9.5°C
 07/12/2006  13:02 , 9.5°C
 07/12/2006  13:32 , 9.5°C
 07/12/2006  14:02 , 9.5°C
 07/12/2006  14:32 , 9.5°C
 07/12/2006  15:02 , 9.5°C
 07/12/2006  15:32 , 10.0°C
 07/12/2006  16:02 , 10.0°C
 07/12/2006  16:32 , 10.0°C
 07/12/2006  17:02 , 10.0°C
 07/12/2006  17:32 , 10.0°C
 07/12/2006  18:02 , 10.0°C
 07/12/2006  18:32 , 10.0°C
 07/12/2006  19:02 , 10.0°C
 07/12/2006  19:32 , 10.0°C
 07/12/2006  20:02 , 10.0°C
 07/12/2006  20:32 , 10.0°C
 07/12/2006  21:02 , 10.0°C
 07/12/2006  21:32 , 10.0°C
 07/12/2006  22:02 , 10.0°C
 07/12/2006  22:32 , 10.0°C
 07/12/2006  23:02 , 10.0°C
 07/12/2006  23:32 , 10.0°C
 07/13/2006  00:02 , 10.0°C
 07/13/2006  00:32 , 10.0°C
 07/13/2006  01:02 , 10.0°C
 07/13/2006  01:32 , 10.0°C
 07/13/2006  02:02 , 10.0°C
 07/13/2006  02:32 , 10.0°C
 07/13/2006  03:02 , 10.0°C
 07/13/2006  03:32 , 10.0°C
 07/13/2006  04:02 , 10.0°C
 07/13/2006  04:32 , 10.0°C
 07/13/2006  05:02 , 10.0°C
 07/13/2006  05:32 , 10.0°C
 07/13/2006  06:02 , 9.5°C
 07/13/2006  06:32 , 9.5°C
 07/13/2006  07:02 , 9.5°C
 07/13/2006  07:32 , 9.5°C
 07/13/2006  08:02 , 9.5°C
 07/13/2006  08:32 , 9.5°C
 07/13/2006  09:02 , 9.5°C
 07/13/2006  09:32 , 9.5°C
 07/13/2006  10:02 , 9.5°C
 07/13/2006  10:32 , 10.0°C
 07/13/2006  11:02 , 10.0°C
 07/13/2006  11:32 , 10.0°C
 07/13/2006  12:02 , 10.0°C
 07/13/2006  12:32 , 10.0°C
 07/13/2006  13:02 , 10.0°C
 07/13/2006  13:32 , 10.0°C
 07/13/2006  14:02 , 10.5°C
 07/13/2006  14:32 , 10.5°C
 07/13/2006  15:02 , 10.5°C
 07/13/2006  15:32 , 10.5°C
 07/13/2006  16:02 , 10.5°C
 07/13/2006  16:32 , 10.0°C
 07/13/2006  17:02 , 10.0°C
 07/13/2006  17:32 , 10.0°C
 07/13/2006  18:02 , 10.0°C
 07/13/2006  18:32 , 10.0°C
 07/13/2006  19:02 , 10.0°C
 07/13/2006  19:32 , 10.0°C
 07/13/2006  20:02 , 10.0°C
 07/13/2006  20:32 , 10.0°C
 07/13/2006  21:02 , 10.0°C
 07/13/2006  21:32 , 10.0°C
 07/13/2006  22:02 , 10.0°C
 07/13/2006  22:32 , 10.0°C
 07/13/2006  23:02 , 10.0°C
 07/13/2006  23:32 , 10.0°C
 07/14/2006  00:02 , 10.0°C
 07/14/2006  00:32 , 10.0°C
 07/14/2006  01:02 , 10.0°C
 07/14/2006  01:32 , 10.0°C
 07/14/2006  02:02 , 10.0°C
 07/14/2006  02:32 , 10.0°C
 07/14/2006  03:02 , 10.0°C
 07/14/2006  03:32 , 10.0°C
 07/14/2006  04:02 , 10.0°C
 07/14/2006  04:32 , 9.5°C
 07/14/2006  05:02 , 9.5°C
 07/14/2006  05:32 , 9.5°C
 07/14/2006  06:02 , 9.5°C
 07/14/2006  06:32 , 9.5°C
 07/14/2006  07:02 , 9.5°C
 07/14/2006  07:32 , 9.5°C
 07/14/2006  08:02 , 9.5°C
 07/14/2006  08:32 , 9.5°C
 07/14/2006  09:02 , 9.5°C
 07/14/2006  09:32 , 9.5°C
 07/14/2006  10:02 , 9.5°C
 07/14/2006  10:32 , 9.5°C
 07/14/2006  11:02 , 9.5°C
 07/14/2006  11:32 , 9.5°C
 07/14/2006  12:02 , 9.5°C
 07/14/2006  12:32 , 9.5°C
 07/14/2006  13:02 , 10.0°C
 07/14/2006  13:32 , 10.0°C
 07/14/2006  14:02 , 10.0°C
 07/14/2006  14:32 , 10.0°C
 07/14/2006  15:02 , 10.0°C
 07/14/2006  15:32 , 10.0°C
 07/14/2006  16:02 , 10.0°C
 07/14/2006  16:32 , 10.0°C
 07/14/2006  17:02 , 9.5°C
 07/14/2006  17:32 , 9.5°C
 07/14/2006  18:02 , 10.0°C
 07/14/2006  18:32 , 9.5°C
 07/14/2006  19:02 , 9.5°C
 07/14/2006  19:32 , 9.5°C
 07/14/2006  20:02 , 9.5°C
 07/14/2006  20:32 , 9.5°C
 07/14/2006  21:02 , 9.5°C
 07/14/2006  21:32 , 9.5°C
 07/14/2006  22:02 , 9.5°C
 07/14/2006  22:32 , 9.5°C
 07/14/2006  23:02 , 9.5°C
 07/14/2006  23:32 , 9.5°C
 07/15/2006  00:02 , 9.5°C
 07/15/2006  00:32 , 9.5°C
 07/15/2006  01:02 , 9.5°C
 07/15/2006  01:32 , 9.5°C
 07/15/2006  02:02 , 9.5°C
 07/15/2006  02:32 , 9.5°C
 07/15/2006  03:02 , 9.5°C
 07/15/2006  03:32 , 9.5°C
 07/15/2006  04:02 , 9.5°C
 07/15/2006  04:32 , 9.5°C
 07/15/2006  05:02 , 9.5°C
 07/15/2006  05:32 , 9.5°C
 07/15/2006  06:02 , 9.5°C
 07/15/2006  06:32 , 9.5°C
 07/15/2006  07:02 , 9.5°C
 07/15/2006  07:32 , 9.5°C
 07/15/2006  08:02 , 9.5°C
 07/15/2006  08:32 , 9.5°C
 07/15/2006  09:02 , 9.5°C
 07/15/2006  09:32 , 9.5°C
 07/15/2006  10:02 , 9.5°C
 07/15/2006  10:32 , 9.5°C
 07/15/2006  11:02 , 9.5°C
 07/15/2006  11:32 , 9.5°C
 07/15/2006  12:02 , 9.5°C
 07/15/2006  12:32 , 9.5°C
 07/15/2006  13:02 , 9.5°C
 07/15/2006  13:32 , 9.5°C
 07/15/2006  14:02 , 9.5°C
 07/15/2006  14:32 , 9.5°C
 07/15/2006  15:02 , 9.5°C
 07/15/2006  15:32 , 9.5°C
 07/15/2006  16:02 , 9.5°C
 07/15/2006  16:32 , 9.5°C
 07/15/2006  17:02 , 9.5°C
 07/15/2006  17:32 , 9.5°C
 07/15/2006  18:02 , 9.5°C
 07/15/2006  18:32 , 9.5°C
 07/15/2006  19:02 , 9.5°C
 07/15/2006  19:32 , 9.5°C
 07/15/2006  20:02 , 9.5°C
 07/15/2006  20:32 , 9.5°C
 07/15/2006  21:02 , 9.5°C
 07/15/2006  21:32 , 9.5°C
 07/15/2006  22:02 , 9.5°C
 07/15/2006  22:32 , 9.5°C
 07/15/2006  23:02 , 9.5°C
 07/15/2006  23:32 , 9.5°C
 07/16/2006  00:02 , 9.5°C
 07/16/2006  00:32 , 9.5°C
 07/16/2006  01:02 , 9.5°C
 07/16/2006  01:32 , 9.5°C
 07/16/2006  02:02 , 9.5°C
 07/16/2006  02:32 , 9.5°C
 07/16/2006  03:02 , 9.5°C
 07/16/2006  03:32 , 9.5°C
 07/16/2006  04:02 , 9.5°C
 07/16/2006  04:32 , 9.5°C
 07/16/2006  05:02 , 9.5°C
 07/16/2006  05:32 , 9.5°C
 07/16/2006  06:02 , 9.5°C
 07/16/2006  06:32 , 9.5°C
 07/16/2006  07:02 , 9.5°C
 07/16/2006  07:32 , 9.5°C
 07/16/2006  08:02 , 9.5°C
 07/16/2006  08:32 , 9.5°C
 07/16/2006  09:02 , 9.5°C
 07/16/2006  09:32 , 9.5°C
 07/16/2006  10:02 , 9.5°C
 07/16/2006  10:32 , 9.5°C
 07/16/2006  11:02 , 9.5°C
 07/16/2006  11:32 , 9.5°C
 07/16/2006  12:02 , 9.5°C
 07/16/2006  12:32 , 10.0°C
 07/16/2006  13:02 , 10.0°C
 07/16/2006  13:32 , 10.0°C
 07/16/2006  14:02 , 10.0°C
 07/16/2006  14:32 , 10.0°C
 07/16/2006  15:02 , 10.0°C
 07/16/2006  15:32 , 10.0°C
 07/16/2006  16:02 , 10.0°C
 07/16/2006  16:32 , 10.0°C
 07/16/2006  17:02 , 10.0°C
 07/16/2006  17:32 , 10.0°C
 07/16/2006  18:02 , 10.0°C
 07/16/2006  18:32 , 10.0°C
 07/16/2006  19:02 , 10.0°C
 07/16/2006  19:32 , 10.0°C
 07/16/2006  20:02 , 10.0°C
 07/16/2006  20:32 , 10.0°C
 07/16/2006  21:02 , 10.0°C
 07/16/2006  21:32 , 10.0°C
 07/16/2006  22:02 , 10.0°C
 07/16/2006  22:32 , 10.0°C
 07/16/2006  23:02 , 10.0°C
 07/16/2006  23:32 , 10.0°C
 07/17/2006  00:02 , 10.0°C
 07/17/2006  00:32 , 10.0°C
 07/17/2006  01:02 , 10.0°C
 07/17/2006  01:32 , 10.0°C
 07/17/2006  02:02 , 10.0°C
 07/17/2006  02:32 , 10.0°C
 07/17/2006  03:02 , 10.0°C
 07/17/2006  03:32 , 9.5°C
 07/17/2006  04:02 , 9.5°C
 07/17/2006  04:32 , 9.5°C
 07/17/2006  05:02 , 9.5°C
 07/17/2006  05:32 , 9.5°C
 07/17/2006  06:02 , 9.5°C
 07/17/2006  06:32 , 9.5°C
 07/17/2006  07:02 , 9.5°C
 07/17/2006  07:32 , 9.5°C
 07/17/2006  08:02 , 9.5°C
 07/17/2006  08:32 , 9.5°C
 07/17/2006  09:02 , 9.5°C
 07/17/2006  09:32 , 9.5°C
 07/17/2006  10:02 , 9.5°C
 07/17/2006  10:32 , 9.5°C
 07/17/2006  11:02 , 9.5°C
 07/17/2006  11:32 , 9.5°C
 07/17/2006  12:02 , 9.5°C
 07/17/2006  12:32 , 9.5°C
 07/17/2006  13:02 , 9.5°C
 07/17/2006  13:32 , 10.0°C
 07/17/2006  14:02 , 10.0°C
 07/17/2006  14:32 , 10.0°C
 07/17/2006  15:02 , 10.0°C
 07/17/2006  15:32 , 10.0°C
 07/17/2006  16:02 , 10.0°C
 07/17/2006  16:32 , 10.0°C
 07/17/2006  17:02 , 10.0°C
 07/17/2006  17:32 , 10.0°C
 07/17/2006  18:02 , 10.0°C
 07/17/2006  18:32 , 10.0°C
 07/17/2006  19:02 , 10.0°C
 07/17/2006  19:32 , 10.0°C
 07/17/2006  20:02 , 10.0°C
 07/17/2006  20:32 , 10.0°C
 07/17/2006  21:02 , 10.0°C
 07/17/2006  21:32 , 10.0°C
 07/17/2006  22:02 , 10.0°C
 07/17/2006  22:32 , 10.0°C
 07/17/2006  23:02 , 10.0°C
 07/17/2006  23:32 , 10.0°C
 07/18/2006  00:02 , 10.0°C
 07/18/2006  00:32 , 10.0°C
 07/18/2006  01:02 , 10.0°C
 07/18/2006  01:32 , 10.0°C
 07/18/2006  02:02 , 10.0°C
 07/18/2006  02:32 , 10.0°C
 07/18/2006  03:02 , 10.0°C
 07/18/2006  03:32 , 10.0°C
 07/18/2006  04:02 , 10.0°C
 07/18/2006  04:32 , 9.5°C
 07/18/2006  05:02 , 9.5°C
 07/18/2006  05:32 , 9.5°C
 07/18/2006  06:02 , 9.5°C
 07/18/2006  06:32 , 9.5°C
 07/18/2006  07:02 , 9.5°C
 07/18/2006  07:32 , 9.5°C
 07/18/2006  08:02 , 9.5°C
 07/18/2006  08:32 , 9.5°C
 07/18/2006  09:02 , 9.5°C
 07/18/2006  09:32 , 9.5°C
 07/18/2006  10:02 , 9.5°C
 07/18/2006  10:32 , 9.5°C
 07/18/2006  11:02 , 9.5°C
 07/18/2006  11:32 , 9.5°C
 07/18/2006  12:02 , 9.5°C
 07/18/2006  12:32 , 9.5°C
 07/18/2006  13:02 , 10.0°C
 07/18/2006  13:32 , 10.0°C
 07/18/2006  14:02 , 10.0°C
 07/18/2006  14:32 , 10.0°C
 07/18/2006  15:02 , 10.0°C
 07/18/2006  15:32 , 10.0°C
 07/18/2006  16:02 , 10.0°C
 07/18/2006  16:32 , 10.0°C
 07/18/2006  17:02 , 10.0°C
 07/18/2006  17:32 , 10.0°C
 07/18/2006  18:02 , 10.0°C
 07/18/2006  18:32 , 10.0°C
 07/18/2006  19:02 , 10.0°C
 07/18/2006  19:32 , 10.0°C
 07/18/2006  20:02 , 10.0°C
 07/18/2006  20:32 , 10.0°C
 07/18/2006  21:02 , 10.0°C
 07/18/2006  21:32 , 10.0°C
 07/18/2006  22:02 , 10.0°C
 07/18/2006  22:32 , 10.0°C
 07/18/2006  23:02 , 10.0°C
 07/18/2006  23:32 , 10.0°C
 07/19/2006  00:02 , 10.0°C
 07/19/2006  00:32 , 10.0°C
 07/19/2006  01:02 , 10.0°C
 07/19/2006  01:32 , 10.0°C
 07/19/2006  02:02 , 10.0°C
 07/19/2006  02:32 , 10.0°C
 07/19/2006  03:02 , 10.0°C
 07/19/2006  03:32 , 10.0°C
 07/19/2006  04:02 , 10.0°C
 07/19/2006  04:32 , 10.0°C
 07/19/2006  05:02 , 10.0°C
 07/19/2006  05:32 , 10.0°C
 07/19/2006  06:02 , 10.0°C
 07/19/2006  06:32 , 10.0°C
 07/19/2006  07:02 , 10.0°C
 07/19/2006  07:32 , 10.0°C
 07/19/2006  08:02 , 10.0°C
 07/19/2006  08:32 , 10.0°C
 07/19/2006  09:02 , 10.0°C
 07/19/2006  09:32 , 10.0°C
 07/19/2006  10:02 , 10.0°C
 07/19/2006  10:32 , 10.0°C
 07/19/2006  11:02 , 10.0°C
 07/19/2006  11:32 , 10.0°C
 07/19/2006  12:02 , 10.0°C
 07/19/2006  12:32 , 10.0°C
 07/19/2006  13:02 , 10.0°C
 07/19/2006  13:32 , 10.0°C
 07/19/2006  14:02 , 10.0°C
 07/19/2006  14:32 , 10.0°C
 07/19/2006  15:02 , 10.0°C
 07/19/2006  15:32 , 10.0°C
 07/19/2006  16:02 , 10.0°C
 07/19/2006  16:32 , 10.0°C
 07/19/2006  17:02 , 10.0°C
 07/19/2006  17:32 , 10.0°C
 07/19/2006  18:02 , 10.0°C
