DS1921:  A334C00001896221
Download at: 8/18/2005 5:23:41 PM

Mission State
-------------
Mission is in progress
Sample rate: 60 minute(s)
Roll-Over Enabled: no
Roll-Over Occured: n/a
Mission Start time:  06/20/2005  17:31 
Mission Start delay: 0 minute(s)
Mission Samples: 1416
Device total samples: 50482
Temperatures displayed in: (Celsius)
High Threshold: 30.0°C
Low Threshold: 0.0°C
Temperature threshold alarm state: Conditional(none)  Alarm(none)
Current Real-Time Clock from DS1921: Thursday  08/18/2005  17:25:00 
Current PC Time: Thursday  08/18/2005  17:24:01 
Time Alarm mode: Alarm weekly
Alarm Time: Sunday 00:00:00
Alarm Time state: Conditional(yes)  Alarm(yes)

Temperature Alarms
------------------
Format: [(HIGH/LOW), Time/Date range]
 06/21/2005  22:31 , 14.5°C
 06/21/2005  23:31 , 14.5°C
 06/22/2005  00:31 , 14.5°C
 06/22/2005  01:31 , 14.5°C
 06/22/2005  02:31 , 14.5°C
 06/22/2005  03:31 , 14.5°C
 06/22/2005  04:31 , 14.0°C
 06/22/2005  05:31 , 14.0°C
 06/22/2005  06:31 , 14.0°C
 06/22/2005  07:31 , 14.0°C
 06/22/2005  08:31 , 14.0°C
 06/22/2005  09:31 , 14.5°C
 06/22/2005  10:31 , 14.5°C
 06/22/2005  11:31 , 14.5°C
 06/22/2005  12:31 , 14.5°C
 06/22/2005  13:31 , 14.5°C
 06/22/2005  14:31 , 14.5°C
 06/22/2005  15:31 , 14.5°C
 06/22/2005  16:31 , 14.5°C
 06/22/2005  17:31 , 14.5°C
 06/22/2005  18:31 , 14.5°C
 06/22/2005  19:31 , 14.5°C
 06/22/2005  20:31 , 14.5°C
 06/22/2005  21:31 , 14.5°C
 06/22/2005  22:31 , 14.5°C
 06/22/2005  23:31 , 14.5°C
 06/23/2005  00:31 , 14.5°C
 06/23/2005  01:31 , 14.5°C
 06/23/2005  02:31 , 14.5°C
 06/23/2005  03:31 , 14.5°C
 06/23/2005  04:31 , 14.0°C
 06/23/2005  05:31 , 14.0°C
 06/23/2005  06:31 , 14.0°C
 06/23/2005  07:31 , 14.0°C
 06/23/2005  08:31 , 14.0°C
 06/23/2005  09:31 , 14.0°C
 06/23/2005  10:31 , 14.0°C
 06/23/2005  11:31 , 14.0°C
 06/23/2005  12:31 , 14.5°C
 06/23/2005  13:31 , 14.5°C
 06/23/2005  14:31 , 14.5°C
 06/23/2005  15:31 , 14.5°C
 06/23/2005  16:31 , 14.5°C
 06/23/2005  17:31 , 14.5°C
 06/23/2005  18:31 , 14.5°C
 06/23/2005  19:31 , 14.5°C
 06/23/2005  20:31 , 14.5°C
 06/23/2005  21:31 , 14.5°C
 06/23/2005  22:31 , 14.5°C
 06/23/2005  23:31 , 14.0°C
 06/24/2005  00:31 , 14.0°C
 06/24/2005  01:31 , 14.0°C
 06/24/2005  02:31 , 14.0°C
 06/24/2005  03:31 , 14.0°C
 06/24/2005  04:31 , 13.5°C
 06/24/2005  05:31 , 13.5°C
 06/24/2005  06:31 , 13.5°C
 06/24/2005  07:31 , 13.5°C
 06/24/2005  08:31 , 13.5°C
 06/24/2005  09:31 , 13.5°C
 06/24/2005  10:31 , 14.0°C
 06/24/2005  11:31 , 14.0°C
 06/24/2005  12:31 , 14.0°C
 06/24/2005  13:31 , 14.0°C
 06/24/2005  14:31 , 14.0°C
 06/24/2005  15:31 , 14.5°C
 06/24/2005  16:31 , 14.5°C
 06/24/2005  17:31 , 14.5°C
 06/24/2005  18:31 , 14.5°C
 06/24/2005  19:31 , 14.5°C
 06/24/2005  20:31 , 14.5°C
 06/24/2005  21:31 , 14.5°C
 06/24/2005  22:31 , 14.5°C
 06/24/2005  23:31 , 14.0°C
 06/25/2005  00:31 , 14.0°C
 06/25/2005  01:31 , 14.0°C
 06/25/2005  02:31 , 14.0°C
 06/25/2005  03:31 , 13.5°C
 06/25/2005  04:31 , 13.5°C
 06/25/2005  05:31 , 13.5°C
 06/25/2005  06:31 , 13.5°C
 06/25/2005  07:31 , 13.5°C
 06/25/2005  08:31 , 13.0°C
 06/25/2005  09:31 , 13.5°C
 06/25/2005  10:31 , 13.5°C
 06/25/2005  11:31 , 13.5°C
 06/25/2005  12:31 , 13.5°C
 06/25/2005  13:31 , 14.0°C
 06/25/2005  14:31 , 14.0°C
 06/25/2005  15:31 , 14.0°C
 06/25/2005  16:31 , 14.0°C
 06/25/2005  17:31 , 14.0°C
 06/25/2005  18:31 , 14.5°C
 06/25/2005  19:31 , 14.5°C
 06/25/2005  20:31 , 14.5°C
 06/25/2005  21:31 , 14.5°C
 06/25/2005  22:31 , 14.0°C
 06/25/2005  23:31 , 14.0°C
 06/26/2005  00:31 , 14.0°C
 06/26/2005  01:31 , 14.0°C
 06/26/2005  02:31 , 14.0°C
 06/26/2005  03:31 , 13.5°C
 06/26/2005  04:31 , 13.5°C
 06/26/2005  05:31 , 13.5°C
 06/26/2005  06:31 , 13.5°C
 06/26/2005  07:31 , 13.5°C
 06/26/2005  08:31 , 13.5°C
 06/26/2005  09:31 , 13.5°C
 06/26/2005  10:31 , 13.5°C
 06/26/2005  11:31 , 13.5°C
 06/26/2005  12:31 , 14.0°C
 06/26/2005  13:31 , 14.0°C
 06/26/2005  14:31 , 14.0°C
 06/26/2005  15:31 , 14.0°C
 06/26/2005  16:31 , 14.0°C
 06/26/2005  17:31 , 14.5°C
 06/26/2005  18:31 , 14.5°C
 06/26/2005  19:31 , 14.5°C
 06/26/2005  20:31 , 14.5°C
 06/26/2005  21:31 , 14.5°C
 06/26/2005  22:31 , 14.5°C
 06/26/2005  23:31 , 14.0°C
 06/27/2005  00:31 , 14.0°C
 06/27/2005  01:31 , 14.0°C
 06/27/2005  02:31 , 14.0°C
 06/27/2005  03:31 , 14.0°C
 06/27/2005  04:31 , 14.0°C
 06/27/2005  05:31 , 13.5°C
 06/27/2005  06:31 , 13.5°C
 06/27/2005  07:31 , 13.5°C
 06/27/2005  08:31 , 13.5°C
 06/27/2005  09:31 , 13.5°C
 06/27/2005  10:31 , 14.0°C
 06/27/2005  11:31 , 14.0°C
 06/27/2005  12:31 , 14.0°C
 06/27/2005  13:31 , 14.0°C
 06/27/2005  14:31 , 14.0°C
 06/27/2005  15:31 , 14.5°C
 06/27/2005  16:31 , 14.5°C
 06/27/2005  17:31 , 14.5°C
 06/27/2005  18:31 , 14.5°C
 06/27/2005  19:31 , 14.5°C
 06/27/2005  20:31 , 14.5°C
 06/27/2005  21:31 , 14.5°C
 06/27/2005  22:31 , 14.5°C
 06/27/2005  23:31 , 14.0°C
 06/28/2005  00:31 , 14.0°C
 06/28/2005  01:31 , 14.0°C
 06/28/2005  02:31 , 14.0°C
 06/28/2005  03:31 , 13.5°C
 06/28/2005  04:31 , 13.5°C
 06/28/2005  05:31 , 13.5°C
 06/28/2005  06:31 , 13.5°C
 06/28/2005  07:31 , 13.5°C
 06/28/2005  08:31 , 13.0°C
 06/28/2005  09:31 , 13.5°C
 06/28/2005  10:31 , 14.5°C
 06/28/2005  11:31 , 9.5°C
 06/28/2005  12:31 , 10.5°C
 06/28/2005  13:31 , 11.0°C
 06/28/2005  14:31 , 11.5°C
 06/28/2005  15:31 , 12.0°C
 06/28/2005  16:31 , 12.5°C
 06/28/2005  17:31 , 13.0°C
 06/28/2005  18:31 , 13.0°C
 06/28/2005  19:31 , 13.5°C
 06/28/2005  20:31 , 13.5°C
 06/28/2005  21:31 , 14.0°C
 06/28/2005  22:31 , 14.0°C
 06/28/2005  23:31 , 14.0°C
 06/29/2005  00:31 , 14.0°C
 06/29/2005  01:31 , 14.0°C
 06/29/2005  02:31 , 13.5°C
 06/29/2005  03:31 , 13.5°C
 06/29/2005  04:31 , 13.5°C
 06/29/2005  05:31 , 13.5°C
 06/29/2005  06:31 , 13.5°C
 06/29/2005  07:31 , 13.5°C
 06/29/2005  08:31 , 13.5°C
 06/29/2005  09:31 , 13.5°C
 06/29/2005  10:31 , 14.0°C
 06/29/2005  11:31 , 14.0°C
 06/29/2005  12:31 , 14.5°C
 06/29/2005  13:31 , 14.5°C
 06/29/2005  14:31 , 14.5°C
 06/29/2005  15:31 , 14.5°C
 06/29/2005  16:31 , 15.0°C
 06/29/2005  17:31 , 15.0°C
 06/29/2005  18:31 , 15.0°C
 06/29/2005  19:31 , 15.0°C
 06/29/2005  20:31 , 15.0°C
 06/29/2005  21:31 , 15.0°C
 06/29/2005  22:31 , 15.0°C
 06/29/2005  23:31 , 15.0°C
 06/30/2005  00:31 , 15.0°C
 06/30/2005  01:31 , 15.0°C
 06/30/2005  02:31 , 14.5°C
 06/30/2005  03:31 , 14.5°C
 06/30/2005  04:31 , 14.5°C
 06/30/2005  05:31 , 14.0°C
 06/30/2005  06:31 , 14.0°C
 06/30/2005  07:31 , 14.0°C
 06/30/2005  08:31 , 14.0°C
 06/30/2005  09:31 , 14.0°C
 06/30/2005  10:31 , 14.5°C
 06/30/2005  11:31 , 14.5°C
 06/30/2005  12:31 , 14.5°C
 06/30/2005  13:31 , 14.5°C
 06/30/2005  14:31 , 15.0°C
 06/30/2005  15:31 , 15.0°C
 06/30/2005  16:31 , 15.0°C
 06/30/2005  17:31 , 15.0°C
 06/30/2005  18:31 , 15.0°C
 06/30/2005  19:31 , 15.0°C
 06/30/2005  20:31 , 15.0°C
 06/30/2005  21:31 , 15.0°C
 06/30/2005  22:31 , 15.0°C
 06/30/2005  23:31 , 14.5°C
 07/01/2005  00:31 , 14.5°C
 07/01/2005  01:31 , 14.5°C
 07/01/2005  02:31 , 14.5°C
 07/01/2005  03:31 , 14.0°C
 07/01/2005  04:31 , 14.0°C
 07/01/2005  05:31 , 14.0°C
 07/01/2005  06:31 , 14.0°C
 07/01/2005  07:31 , 14.0°C
 07/01/2005  08:31 , 13.5°C
 07/01/2005  09:31 , 14.0°C
 07/01/2005  10:31 , 14.5°C
 07/01/2005  11:31 , 14.5°C
 07/01/2005  12:31 , 15.0°C
 07/01/2005  13:31 , 15.5°C
 07/01/2005  14:31 , 15.5°C
 07/01/2005  15:31 , 16.0°C
 07/01/2005  16:31 , 16.0°C
 07/01/2005  17:31 , 16.5°C
 07/01/2005  18:31 , 16.5°C
 07/01/2005  19:31 , 16.5°C
 07/01/2005  20:31 , 16.5°C
 07/01/2005  21:31 , 16.5°C
 07/01/2005  22:31 , 16.0°C
 07/01/2005  23:31 , 16.0°C
 07/02/2005  00:31 , 15.5°C
 07/02/2005  01:31 , 15.5°C
 07/02/2005  02:31 , 15.5°C
 07/02/2005  03:31 , 15.0°C
 07/02/2005  04:31 , 15.0°C
 07/02/2005  05:31 , 15.0°C
 07/02/2005  06:31 , 14.5°C
 07/02/2005  07:31 , 14.5°C
 07/02/2005  08:31 , 14.5°C
 07/02/2005  09:31 , 14.5°C
 07/02/2005  10:31 , 14.5°C
 07/02/2005  11:31 , 14.5°C
 07/02/2005  12:31 , 15.0°C
 07/02/2005  13:31 , 15.0°C
 07/02/2005  14:31 , 15.0°C
 07/02/2005  15:31 , 15.0°C
 07/02/2005  16:31 , 15.0°C
 07/02/2005  17:31 , 10.5°C
 07/02/2005  18:31 , 11.5°C
 07/02/2005  19:31 , 12.0°C
 07/02/2005  20:31 , 12.5°C
 07/02/2005  21:31 , 13.0°C
 07/02/2005  22:31 , 13.0°C
 07/02/2005  23:31 , 13.0°C
 07/03/2005  00:31 , 13.0°C
 07/03/2005  01:31 , 13.0°C
 07/03/2005  02:31 , 13.0°C
 07/03/2005  03:31 , 13.0°C
 07/03/2005  04:31 , 13.0°C
 07/03/2005  05:31 , 13.0°C
 07/03/2005  06:31 , 13.0°C
 07/03/2005  07:31 , 13.0°C
 07/03/2005  08:31 , 13.0°C
 07/03/2005  09:31 , 13.5°C
 07/03/2005  10:31 , 13.5°C
 07/03/2005  11:31 , 13.5°C
 07/03/2005  12:31 , 14.0°C
 07/03/2005  13:31 , 14.0°C
 07/03/2005  14:31 , 14.5°C
 07/03/2005  15:31 , 14.5°C
 07/03/2005  16:31 , 14.5°C
 07/03/2005  17:31 , 14.5°C
 07/03/2005  18:31 , 15.0°C
 07/03/2005  19:31 , 15.0°C
 07/03/2005  20:31 , 15.0°C
 07/03/2005  21:31 , 15.0°C
 07/03/2005  22:31 , 15.0°C
 07/03/2005  23:31 , 15.0°C
 07/04/2005  00:31 , 14.5°C
 07/04/2005  01:31 , 14.5°C
 07/04/2005  02:31 , 14.5°C
 07/04/2005  03:31 , 14.5°C
 07/04/2005  04:31 , 14.5°C
 07/04/2005  05:31 , 14.5°C
 07/04/2005  06:31 , 14.5°C
 07/04/2005  07:31 , 14.5°C
 07/04/2005  08:31 , 14.5°C
 07/04/2005  09:31 , 14.5°C
 07/04/2005  10:31 , 14.5°C
 07/04/2005  11:31 , 15.0°C
 07/04/2005  12:31 , 15.0°C
 07/04/2005  13:31 , 15.0°C
 07/04/2005  14:31 , 15.0°C
 07/04/2005  15:31 , 15.0°C
 07/04/2005  16:31 , 15.5°C
 07/04/2005  17:31 , 15.5°C
 07/04/2005  18:31 , 15.5°C
 07/04/2005  19:31 , 15.5°C
 07/04/2005  20:31 , 15.5°C
 07/04/2005  21:31 , 15.5°C
 07/04/2005  22:31 , 15.0°C
 07/04/2005  23:31 , 15.0°C
 07/05/2005  00:31 , 15.0°C
 07/05/2005  01:31 , 15.0°C
 07/05/2005  02:31 , 14.5°C
 07/05/2005  03:31 , 14.5°C
 07/05/2005  04:31 , 14.5°C
 07/05/2005  05:31 , 14.0°C
 07/05/2005  06:31 , 14.0°C
 07/05/2005  07:31 , 14.0°C
 07/05/2005  08:31 , 14.0°C
 07/05/2005  09:31 , 14.0°C
 07/05/2005  10:31 , 14.5°C
 07/05/2005  11:31 , 14.5°C
 07/05/2005  12:31 , 14.5°C
 07/05/2005  13:31 , 15.0°C
 07/05/2005  14:31 , 15.0°C
 07/05/2005  15:31 , 15.0°C
 07/05/2005  16:31 , 15.0°C
 07/05/2005  17:31 , 15.0°C
 07/05/2005  18:31 , 15.5°C
 07/05/2005  19:31 , 15.5°C
 07/05/2005  20:31 , 15.5°C
 07/05/2005  21:31 , 15.0°C
 07/05/2005  22:31 , 15.0°C
 07/05/2005  23:31 , 15.0°C
 07/06/2005  00:31 , 15.0°C
 07/06/2005  01:31 , 14.5°C
 07/06/2005  02:31 , 14.5°C
 07/06/2005  03:31 , 14.5°C
 07/06/2005  04:31 , 14.5°C
 07/06/2005  05:31 , 14.5°C
 07/06/2005  06:31 , 14.5°C
 07/06/2005  07:31 , 14.0°C
 07/06/2005  08:31 , 14.0°C
 07/06/2005  09:31 , 14.5°C
 07/06/2005  10:31 , 14.5°C
 07/06/2005  11:31 , 14.5°C
 07/06/2005  12:31 , 15.0°C
 07/06/2005  13:31 , 15.0°C
 07/06/2005  14:31 , 15.0°C
 07/06/2005  15:31 , 15.0°C
 07/06/2005  16:31 , 15.0°C
 07/06/2005  17:31 , 15.5°C
 07/06/2005  18:31 , 15.5°C
 07/06/2005  19:31 , 15.5°C
 07/06/2005  20:31 , 15.5°C
 07/06/2005  21:31 , 15.5°C
 07/06/2005  22:31 , 15.5°C
 07/06/2005  23:31 , 15.5°C
 07/07/2005  00:31 , 15.5°C
 07/07/2005  01:31 , 15.0°C
 07/07/2005  02:31 , 15.0°C
 07/07/2005  03:31 , 15.0°C
 07/07/2005  04:31 , 14.5°C
 07/07/2005  05:31 , 14.5°C
 07/07/2005  06:31 , 14.5°C
 07/07/2005  07:31 , 14.5°C
 07/07/2005  08:31 , 14.5°C
 07/07/2005  09:31 , 14.5°C
 07/07/2005  10:31 , 14.5°C
 07/07/2005  11:31 , 14.5°C
 07/07/2005  12:31 , 15.0°C
 07/07/2005  13:31 , 15.0°C
 07/07/2005  14:31 , 15.0°C
 07/07/2005  15:31 , 15.0°C
 07/07/2005  16:31 , 15.0°C
 07/07/2005  17:31 , 15.0°C
 07/07/2005  18:31 , 15.0°C
 07/07/2005  19:31 , 15.0°C
 07/07/2005  20:31 , 15.0°C
 07/07/2005  21:31 , 15.0°C
 07/07/2005  22:31 , 15.0°C
 07/07/2005  23:31 , 15.0°C
 07/08/2005  00:31 , 14.5°C
 07/08/2005  01:31 , 14.5°C
 07/08/2005  02:31 , 14.5°C
 07/08/2005  03:31 , 14.5°C
 07/08/2005  04:31 , 14.0°C
 07/08/2005  05:31 , 14.0°C
 07/08/2005  06:31 , 14.0°C
 07/08/2005  07:31 , 14.0°C
 07/08/2005  08:31 , 14.0°C
 07/08/2005  09:31 , 14.0°C
 07/08/2005  10:31 , 14.5°C
 07/08/2005  11:31 , 14.5°C
 07/08/2005  12:31 , 14.5°C
 07/08/2005  13:31 , 15.0°C
 07/08/2005  14:31 , 15.0°C
 07/08/2005  15:31 , 15.0°C
 07/08/2005  16:31 , 15.0°C
 07/08/2005  17:31 , 11.5°C
 07/08/2005  18:31 , 12.0°C
 07/08/2005  19:31 , 13.0°C
 07/08/2005  20:31 , 13.5°C
 07/08/2005  21:31 , 13.5°C
 07/08/2005  22:31 , 14.0°C
 07/08/2005  23:31 , 14.0°C
 07/09/2005  00:31 , 14.0°C
 07/09/2005  01:31 , 14.0°C
 07/09/2005  02:31 , 14.0°C
 07/09/2005  03:31 , 14.0°C
 07/09/2005  04:31 , 14.0°C
 07/09/2005  05:31 , 14.0°C
 07/09/2005  06:31 , 14.0°C
 07/09/2005  07:31 , 14.0°C
 07/09/2005  08:31 , 14.0°C
 07/09/2005  09:31 , 14.0°C
 07/09/2005  10:31 , 14.5°C
 07/09/2005  11:31 , 14.5°C
 07/09/2005  12:31 , 14.5°C
 07/09/2005  13:31 , 14.5°C
 07/09/2005  14:31 , 14.5°C
 07/09/2005  15:31 , 15.0°C
 07/09/2005  16:31 , 15.0°C
 07/09/2005  17:31 , 15.0°C
 07/09/2005  18:31 , 15.0°C
 07/09/2005  19:31 , 15.0°C
 07/09/2005  20:31 , 15.0°C
 07/09/2005  21:31 , 15.0°C
 07/09/2005  22:31 , 15.0°C
 07/09/2005  23:31 , 14.5°C
 07/10/2005  00:31 , 14.5°C
 07/10/2005  01:31 , 14.0°C
 07/10/2005  02:31 , 14.0°C
 07/10/2005  03:31 , 14.0°C
 07/10/2005  04:31 , 13.5°C
 07/10/2005  05:31 , 13.5°C
 07/10/2005  06:31 , 13.5°C
 07/10/2005  07:31 , 13.5°C
 07/10/2005  08:31 , 13.0°C
 07/10/2005  09:31 , 13.5°C
 07/10/2005  10:31 , 13.5°C
 07/10/2005  11:31 , 14.0°C
 07/10/2005  12:31 , 14.0°C
 07/10/2005  13:31 , 14.0°C
 07/10/2005  14:31 , 14.5°C
 07/10/2005  15:31 , 14.5°C
 07/10/2005  16:31 , 14.5°C
 07/10/2005  17:31 , 14.5°C
 07/10/2005  18:31 , 15.0°C
 07/10/2005  19:31 , 15.0°C
 07/10/2005  20:31 , 15.0°C
 07/10/2005  21:31 , 14.5°C
 07/10/2005  22:31 , 14.5°C
 07/10/2005  23:31 , 14.0°C
 07/11/2005  00:31 , 14.0°C
 07/11/2005  01:31 , 14.0°C
 07/11/2005  02:31 , 13.5°C
 07/11/2005  03:31 , 13.5°C
 07/11/2005  04:31 , 13.5°C
 07/11/2005  05:31 , 13.0°C
 07/11/2005  06:31 , 13.0°C
 07/11/2005  07:31 , 13.0°C
 07/11/2005  08:31 , 13.0°C
 07/11/2005  09:31 , 13.0°C
 07/11/2005  10:31 , 13.5°C
 07/11/2005  11:31 , 13.5°C
 07/11/2005  12:31 , 14.0°C
 07/11/2005  13:31 , 14.0°C
 07/11/2005  14:31 , 14.0°C
 07/11/2005  15:31 , 14.5°C
 07/11/2005  16:31 , 14.5°C
 07/11/2005  17:31 , 14.5°C
 07/11/2005  18:31 , 14.5°C
 07/11/2005  19:31 , 14.5°C
 07/11/2005  20:31 , 14.5°C
 07/11/2005  21:31 , 14.5°C
 07/11/2005  22:31 , 14.5°C
 07/11/2005  23:31 , 14.5°C
 07/12/2005  00:31 , 14.0°C
 07/12/2005  01:31 , 14.0°C
 07/12/2005  02:31 , 13.5°C
 07/12/2005  03:31 , 13.5°C
 07/12/2005  04:31 , 13.5°C
 07/12/2005  05:31 , 13.0°C
 07/12/2005  06:31 , 13.0°C
 07/12/2005  07:31 , 13.0°C
 07/12/2005  08:31 , 12.5°C
 07/12/2005  09:31 , 13.0°C
 07/12/2005  10:31 , 13.0°C
 07/12/2005  11:31 , 13.5°C
 07/12/2005  12:31 , 13.5°C
 07/12/2005  13:31 , 14.0°C
 07/12/2005  14:31 , 14.0°C
 07/12/2005  15:31 , 14.0°C
 07/12/2005  16:31 , 14.5°C
 07/12/2005  17:31 , 14.5°C
 07/12/2005  18:31 , 14.5°C
 07/12/2005  19:31 , 14.5°C
 07/12/2005  20:31 , 14.5°C
 07/12/2005  21:31 , 14.5°C
 07/12/2005  22:31 , 14.5°C
 07/12/2005  23:31 , 14.5°C
 07/13/2005  00:31 , 14.0°C
 07/13/2005  01:31 , 14.0°C
 07/13/2005  02:31 , 13.5°C
 07/13/2005  03:31 , 13.5°C
 07/13/2005  04:31 , 13.5°C
 07/13/2005  05:31 , 13.0°C
 07/13/2005  06:31 , 13.0°C
 07/13/2005  07:31 , 13.0°C
 07/13/2005  08:31 , 12.5°C
 07/13/2005  09:31 , 13.0°C
 07/13/2005  10:31 , 13.0°C
 07/13/2005  11:31 , 13.5°C
 07/13/2005  12:31 , 13.5°C
 07/13/2005  13:31 , 14.0°C
 07/13/2005  14:31 , 14.0°C
 07/13/2005  15:31 , 14.0°C
 07/13/2005  16:31 , 14.5°C
 07/13/2005  17:31 , 14.5°C
 07/13/2005  18:31 , 14.5°C
 07/13/2005  19:31 , 15.0°C
 07/13/2005  20:31 , 15.0°C
 07/13/2005  21:31 , 15.0°C
 07/13/2005  22:31 , 15.0°C
 07/13/2005  23:31 , 14.5°C
 07/14/2005  00:31 , 14.5°C
 07/14/2005  01:31 , 14.5°C
 07/14/2005  02:31 , 14.5°C
 07/14/2005  03:31 , 14.5°C
 07/14/2005  04:31 , 14.5°C
 07/14/2005  05:31 , 14.0°C
 07/14/2005  06:31 , 14.0°C
 07/14/2005  07:31 , 14.0°C
 07/14/2005  08:31 , 14.0°C
 07/14/2005  09:31 , 14.5°C
 07/14/2005  10:31 , 14.5°C
 07/14/2005  11:31 , 10.5°C
 07/14/2005  12:31 , 11.5°C
 07/14/2005  13:31 , 12.0°C
 07/14/2005  14:31 , 12.5°C
 07/14/2005  15:31 , 13.0°C
 07/14/2005  16:31 , 13.5°C
 07/14/2005  17:31 , 13.5°C
 07/14/2005  18:31 , 14.0°C
 07/14/2005  19:31 , 14.0°C
 07/14/2005  20:31 , 14.5°C
 07/14/2005  21:31 , 14.5°C
 07/14/2005  22:31 , 14.0°C
 07/14/2005  23:31 , 14.0°C
 07/15/2005  00:31 , 14.0°C
 07/15/2005  01:31 , 14.0°C
 07/15/2005  02:31 , 14.0°C
 07/15/2005  03:31 , 14.0°C
 07/15/2005  04:31 , 13.5°C
 07/15/2005  05:31 , 13.5°C
 07/15/2005  06:31 , 13.5°C
 07/15/2005  07:31 , 13.5°C
 07/15/2005  08:31 , 13.5°C
 07/15/2005  09:31 , 14.0°C
 07/15/2005  10:31 , 14.0°C
 07/15/2005  11:31 , 14.0°C
 07/15/2005  12:31 , 14.5°C
 07/15/2005  13:31 , 14.5°C
 07/15/2005  14:31 , 14.5°C
 07/15/2005  15:31 , 14.5°C
 07/15/2005  16:31 , 14.5°C
 07/15/2005  17:31 , 14.5°C
 07/15/2005  18:31 , 15.0°C
 07/15/2005  19:31 , 15.0°C
 07/15/2005  20:31 , 15.0°C
 07/15/2005  21:31 , 15.0°C
 07/15/2005  22:31 , 14.5°C
 07/15/2005  23:31 , 14.5°C
 07/16/2005  00:31 , 14.5°C
 07/16/2005  01:31 , 14.5°C
 07/16/2005  02:31 , 14.0°C
 07/16/2005  03:31 , 14.0°C
 07/16/2005  04:31 , 14.0°C
 07/16/2005  05:31 , 14.0°C
 07/16/2005  06:31 , 13.5°C
 07/16/2005  07:31 , 13.5°C
 07/16/2005  08:31 , 13.5°C
 07/16/2005  09:31 , 14.0°C
 07/16/2005  10:31 , 14.0°C
 07/16/2005  11:31 , 14.0°C
 07/16/2005  12:31 , 14.0°C
 07/16/2005  13:31 , 14.5°C
 07/16/2005  14:31 , 14.5°C
 07/16/2005  15:31 , 14.5°C
 07/16/2005  16:31 , 14.5°C
 07/16/2005  17:31 , 14.5°C
 07/16/2005  18:31 , 14.5°C
 07/16/2005  19:31 , 15.0°C
 07/16/2005  20:31 , 15.0°C
 07/16/2005  21:31 , 15.0°C
