DS1921:  E734C00004893721
Download at: 8/22/2006 7:46:13 PM

Mission State
-------------
Mission is in progress
Sample rate: 30 minute(s)
Roll-Over Enabled: no
Roll-Over Occured: n/a
Mission Start time:  08/17/2006  11:01 
Mission Start delay: 0 minute(s)
Mission Samples: 258
Device total samples: 3085
Temperatures displayed in: (Celsius)
High Threshold: 85.0°C
Low Threshold: 0.0°C
Temperature threshold alarm state: Conditional(none)  Alarm(none)
Current Real-Time Clock from DS1921: Tuesday  08/22/2006  19:46:42 
Current PC Time: Tuesday  08/22/2006  19:46:29 
Time Alarm mode: Alarm weekly
Alarm Time: Sunday 00:00:00
Alarm Time state: Conditional(yes)  Alarm(yes)

Temperature Alarms
------------------
Format: [(HIGH/LOW), Time/Date range]
 08/18/2006  01:31 , 10.5°C
 08/18/2006  02:01 , 10.5°C
 08/18/2006  02:31 , 10.5°C
 08/18/2006  03:01 , 10.5°C
 08/18/2006  03:31 , 10.5°C
 08/18/2006  04:01 , 10.5°C
 08/18/2006  04:31 , 10.5°C
 08/18/2006  05:01 , 10.5°C
 08/18/2006  05:31 , 10.5°C
 08/18/2006  06:01 , 10.5°C
 08/18/2006  06:31 , 10.5°C
 08/18/2006  07:01 , 10.5°C
 08/18/2006  07:31 , 10.5°C
 08/18/2006  08:01 , 10.5°C
 08/18/2006  08:31 , 10.5°C
 08/18/2006  09:01 , 10.5°C
 08/18/2006  09:31 , 10.5°C
 08/18/2006  10:01 , 10.5°C
 08/18/2006  10:31 , 10.5°C
 08/18/2006  11:01 , 10.5°C
 08/18/2006  11:31 , 11.0°C
 08/18/2006  12:01 , 11.0°C
 08/18/2006  12:31 , 11.0°C
 08/18/2006  13:01 , 11.0°C
 08/18/2006  13:31 , 11.0°C
 08/18/2006  14:01 , 11.0°C
 08/18/2006  14:31 , 11.0°C
 08/18/2006  15:01 , 11.0°C
 08/18/2006  15:31 , 11.0°C
 08/18/2006  16:01 , 11.0°C
 08/18/2006  16:31 , 11.0°C
 08/18/2006  17:01 , 11.0°C
 08/18/2006  17:31 , 11.0°C
 08/18/2006  18:01 , 11.0°C
 08/18/2006  18:31 , 11.0°C
 08/18/2006  19:01 , 11.0°C
 08/18/2006  19:31 , 11.0°C
 08/18/2006  20:01 , 11.0°C
 08/18/2006  20:31 , 11.0°C
 08/18/2006  21:01 , 11.0°C
 08/18/2006  21:31 , 10.5°C
 08/18/2006  22:01 , 10.5°C
 08/18/2006  22:31 , 10.5°C
 08/18/2006  23:01 , 10.5°C
 08/18/2006  23:31 , 10.5°C
 08/19/2006  00:01 , 10.5°C
 08/19/2006  00:31 , 10.5°C
 08/19/2006  01:01 , 10.5°C
 08/19/2006  01:31 , 10.5°C
 08/19/2006  02:01 , 10.5°C
 08/19/2006  02:31 , 10.5°C
 08/19/2006  03:01 , 10.5°C
 08/19/2006  03:31 , 10.5°C
 08/19/2006  04:01 , 10.5°C
 08/19/2006  04:31 , 10.5°C
 08/19/2006  05:01 , 10.5°C
 08/19/2006  05:31 , 10.5°C
 08/19/2006  06:01 , 10.5°C
 08/19/2006  06:31 , 10.5°C
 08/19/2006  07:01 , 10.5°C
 08/19/2006  07:31 , 10.5°C
 08/19/2006  08:01 , 10.5°C
 08/19/2006  08:31 , 10.5°C
 08/19/2006  09:01 , 10.5°C
 08/19/2006  09:31 , 10.5°C
 08/19/2006  10:01 , 10.5°C
 08/19/2006  10:31 , 10.5°C
 08/19/2006  11:01 , 11.0°C
 08/19/2006  11:31 , 11.0°C
 08/19/2006  12:01 , 11.0°C
 08/19/2006  12:31 , 11.0°C
 08/19/2006  13:01 , 11.0°C
 08/19/2006  13:31 , 11.0°C
 08/19/2006  14:01 , 11.0°C
 08/19/2006  14:31 , 11.0°C
 08/19/2006  15:01 , 11.0°C
 08/19/2006  15:31 , 11.0°C
 08/19/2006  16:01 , 11.0°C
 08/19/2006  16:31 , 11.0°C
 08/19/2006  17:01 , 11.0°C
 08/19/2006  17:31 , 11.0°C
 08/19/2006  18:01 , 11.0°C
 08/19/2006  18:31 , 11.0°C
 08/19/2006  19:01 , 11.0°C
 08/19/2006  19:31 , 11.0°C
 08/19/2006  20:01 , 11.0°C
 08/19/2006  20:31 , 11.0°C
 08/19/2006  21:01 , 11.0°C
 08/19/2006  21:31 , 10.5°C
 08/19/2006  22:01 , 10.5°C
 08/19/2006  22:31 , 10.5°C
 08/19/2006  23:01 , 10.5°C
 08/19/2006  23:31 , 10.5°C
 08/20/2006  00:01 , 10.5°C
 08/20/2006  00:31 , 10.5°C
 08/20/2006  01:01 , 10.5°C
 08/20/2006  01:31 , 10.5°C
 08/20/2006  02:01 , 10.5°C
 08/20/2006  02:31 , 10.5°C
 08/20/2006  03:01 , 10.5°C
 08/20/2006  03:31 , 10.5°C
 08/20/2006  04:01 , 10.5°C
 08/20/2006  04:31 , 10.0°C
 08/20/2006  05:01 , 10.0°C
 08/20/2006  05:31 , 10.0°C
 08/20/2006  06:01 , 10.5°C
 08/20/2006  06:31 , 10.0°C
 08/20/2006  07:01 , 10.5°C
 08/20/2006  07:31 , 10.0°C
 08/20/2006  08:01 , 10.0°C
 08/20/2006  08:31 , 10.5°C
 08/20/2006  09:01 , 10.5°C
 08/20/2006  09:31 , 10.5°C
 08/20/2006  10:01 , 10.5°C
 08/20/2006  10:31 , 10.5°C
 08/20/2006  11:01 , 10.5°C
 08/20/2006  11:31 , 10.5°C
 08/20/2006  12:01 , 10.5°C
 08/20/2006  12:31 , 10.5°C
 08/20/2006  13:01 , 10.5°C
 08/20/2006  13:31 , 10.5°C
 08/20/2006  14:01 , 10.5°C
 08/20/2006  14:31 , 10.5°C
 08/20/2006  15:01 , 11.0°C
 08/20/2006  15:31 , 10.5°C
 08/20/2006  16:01 , 10.5°C
 08/20/2006  16:31 , 11.0°C
 08/20/2006  17:01 , 10.5°C
 08/20/2006  17:31 , 11.0°C
 08/20/2006  18:01 , 11.0°C
 08/20/2006  18:31 , 11.0°C
 08/20/2006  19:01 , 11.0°C
 08/20/2006  19:31 , 11.0°C
 08/20/2006  20:01 , 11.0°C
 08/20/2006  20:31 , 10.5°C
 08/20/2006  21:01 , 10.5°C
 08/20/2006  21:31 , 10.5°C
 08/20/2006  22:01 , 10.5°C
 08/20/2006  22:31 , 10.5°C
 08/20/2006  23:01 , 10.5°C
 08/20/2006  23:31 , 10.5°C
 08/21/2006  00:01 , 10.5°C
 08/21/2006  00:31 , 10.5°C
 08/21/2006  01:01 , 10.0°C
 08/21/2006  01:31 , 10.5°C
 08/21/2006  02:01 , 10.0°C
 08/21/2006  02:31 , 10.0°C
 08/21/2006  03:01 , 10.0°C
 08/21/2006  03:31 , 10.0°C
 08/21/2006  04:01 , 10.0°C
 08/21/2006  04:31 , 10.0°C
 08/21/2006  05:01 , 10.0°C
 08/21/2006  05:31 , 10.0°C
 08/21/2006  06:01 , 10.0°C
 08/21/2006  06:31 , 10.0°C
 08/21/2006  07:01 , 10.0°C
 08/21/2006  07:31 , 10.0°C
 08/21/2006  08:01 , 10.0°C
 08/21/2006  08:31 , 10.5°C
 08/21/2006  09:01 , 10.5°C
 08/21/2006  09:31 , 10.5°C
 08/21/2006  10:01 , 10.5°C
 08/21/2006  10:31 , 10.5°C
 08/21/2006  11:01 , 10.5°C
 08/21/2006  11:31 , 10.5°C
 08/21/2006  12:01 , 10.5°C
 08/21/2006  12:31 , 10.5°C
 08/21/2006  13:01 , 10.5°C
 08/21/2006  13:31 , 10.5°C
 08/21/2006  14:01 , 10.5°C
 08/21/2006  14:31 , 10.5°C
 08/21/2006  15:01 , 10.5°C
 08/21/2006  15:31 , 10.5°C
 08/21/2006  16:01 , 10.5°C
 08/21/2006  16:31 , 10.5°C
 08/21/2006  17:01 , 10.5°C
 08/21/2006  17:31 , 10.5°C
 08/21/2006  18:01 , 10.5°C
 08/21/2006  18:31 , 10.5°C
 08/21/2006  19:01 , 11.0°C
 08/21/2006  19:31 , 10.5°C
 08/21/2006  20:01 , 10.5°C
 08/21/2006  20:31 , 10.5°C
 08/21/2006  21:01 , 10.5°C
 08/21/2006  21:31 , 10.5°C
 08/21/2006  22:01 , 10.5°C
 08/21/2006  22:31 , 10.5°C
 08/21/2006  23:01 , 10.0°C
 08/21/2006  23:31 , 10.0°C
 08/22/2006  00:01 , 10.0°C
 08/22/2006  00:31 , 10.0°C
 08/22/2006  01:01 , 10.0°C
 08/22/2006  01:31 , 10.0°C
 08/22/2006  02:01 , 10.0°C
 08/22/2006  02:31 , 10.0°C
 08/22/2006  03:01 , 10.0°C
 08/22/2006  03:31 , 10.0°C
 08/22/2006  04:01 , 10.0°C
 08/22/2006  04:31 , 10.0°C
 08/22/2006  05:01 , 10.0°C
 08/22/2006  05:31 , 10.0°C
 08/22/2006  06:01 , 10.0°C
 08/22/2006  06:31 , 10.0°C
 08/22/2006  07:01 , 10.0°C
 08/22/2006  07:31 , 10.0°C
 08/22/2006  08:01 , 10.0°C
 08/22/2006  08:31 , 10.0°C
 08/22/2006  09:01 , 10.5°C
 08/22/2006  09:31 , 10.5°C
 08/22/2006  10:01 , 10.5°C
 08/22/2006  10:31 , 10.5°C
 08/22/2006  11:01 , 10.5°C
 08/22/2006  11:31 , 10.5°C
 08/22/2006  12:01 , 10.5°C
 08/22/2006  12:31 , 10.5°C
 08/22/2006  13:01 , 10.5°C
 08/22/2006  13:31 , 10.0°C
 08/22/2006  14:01 , 10.0°C
 08/22/2006  14:31 , 10.5°C
 08/22/2006  15:01 , 10.0°C
 08/22/2006  15:31 , 10.0°C
 08/22/2006  16:01 , 10.0°C
 08/22/2006  16:31 , 10.5°C
 08/22/2006  17:01 , 10.5°C
 08/22/2006  17:31 , 10.5°C
 08/22/2006  18:01 , 10.5°C
 08/22/2006  18:31 , 22.5°C
 08/22/2006  19:01 , 26.0°C
 08/22/2006  19:31 , 28.0°C

Debug Dump (optional)
---------------------
Register Page:
42 46 19 03 22 88 06 00 00 00 01 50 FA 1E 01 00 
00 88 00 00 A1 01 11 17 08 06 02 01 00 0D 0C 00 
Alarms:
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Histogram:
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 FF 00 00 00 00 00 00 00 00 00 00 00 01 00 
00 00 01 00 01 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Log:
65 65 65 65 65 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 65 65 65 65 65 65 65 65 65 65 
65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 
65 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 65 65 65 65 65 65 65 65 65 65 65 
65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 
66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 65 65 65 65 65 65 65 65 65 65 65 
65 65 65 64 64 64 65 64 65 64 64 65 65 65 65 65 
65 65 65 65 65 65 65 65 66 65 65 66 65 66 66 66 
66 66 66 65 65 65 65 65 65 65 65 65 64 65 64 64 
64 64 64 64 64 64 64 64 64 64 64 65 65 65 65 65 
65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 
66 65 65 65 65 65 65 65 64 64 64 64 64 64 64 64 
64 64 64 64 64 64 64 64 64 64 64 64 65 65 65 65 
65 65 65 65 65 64 64 65 64 64 64 65 65 65 65 7D 
84 88 
