DS1921:  1134C000018D0021
Download at: 6/4/2007 11:57:30 AM

Mission State
-------------
Mission is in progress
Sample rate: 30 minute(s)
Roll-Over Enabled: no
Roll-Over Occured: n/a
Mission Start time:  05/12/2007  15:02 
Mission Start delay: 0 minute(s)
Mission Samples: 1098
Device total samples: 55794
Temperatures displayed in: (Celsius)
High Threshold: -40.0°C
Low Threshold: -40.0°C
Temperature threshold alarm state: Conditional(none)  Alarm(H)
Current Real-Time Clock from DS1921: Monday  06/04/2007  11:57:35 
Current PC Time: Monday  06/04/2007  11:57:36 
Time Alarm mode: Alarm weekly
Alarm Time: Sunday 00:00:00
Alarm Time state: Conditional(yes)  Alarm(yes)

Temperature Alarms
------------------
Format: [(HIGH/LOW), Time/Date range]
 05/25/2007  02:32 , 11.0°C
 05/25/2007  03:02 , 11.0°C
 05/25/2007  03:32 , 11.0°C
 05/25/2007  04:02 , 11.0°C
 05/25/2007  04:32 , 11.0°C
 05/25/2007  05:02 , 11.0°C
 05/25/2007  05:32 , 11.0°C
 05/25/2007  06:02 , 11.0°C
 05/25/2007  06:32 , 11.0°C
 05/25/2007  07:02 , 11.0°C
 05/25/2007  07:32 , 11.0°C
 05/25/2007  08:02 , 11.0°C
 05/25/2007  08:32 , 11.0°C
 05/25/2007  09:02 , 11.0°C
 05/25/2007  09:32 , 11.0°C
 05/25/2007  10:02 , 11.0°C
 05/25/2007  10:32 , 11.0°C
 05/25/2007  11:02 , 11.0°C
 05/25/2007  11:32 , 11.0°C
 05/25/2007  12:02 , 11.0°C
 05/25/2007  12:32 , 11.0°C
 05/25/2007  13:02 , 11.5°C
 05/25/2007  13:32 , 11.5°C
 05/25/2007  14:02 , 11.5°C
 05/25/2007  14:32 , 11.5°C
 05/25/2007  15:02 , 11.5°C
 05/25/2007  15:32 , 11.5°C
 05/25/2007  16:02 , 11.5°C
 05/25/2007  16:32 , 11.5°C
 05/25/2007  17:02 , 11.5°C
 05/25/2007  17:32 , 11.5°C
 05/25/2007  18:02 , 11.5°C
 05/25/2007  18:32 , 11.5°C
 05/25/2007  19:02 , 11.5°C
 05/25/2007  19:32 , 11.5°C
 05/25/2007  20:02 , 11.5°C
 05/25/2007  20:32 , 11.5°C
 05/25/2007  21:02 , 11.5°C
 05/25/2007  21:32 , 11.5°C
 05/25/2007  22:02 , 11.0°C
 05/25/2007  22:32 , 11.0°C
 05/25/2007  23:02 , 11.0°C
 05/25/2007  23:32 , 11.0°C
 05/26/2007  00:02 , 11.0°C
 05/26/2007  00:32 , 11.0°C
 05/26/2007  01:02 , 11.0°C
 05/26/2007  01:32 , 11.0°C
 05/26/2007  02:02 , 11.0°C
 05/26/2007  02:32 , 11.0°C
 05/26/2007  03:02 , 11.0°C
 05/26/2007  03:32 , 11.0°C
 05/26/2007  04:02 , 11.0°C
 05/26/2007  04:32 , 10.5°C
 05/26/2007  05:02 , 10.5°C
 05/26/2007  05:32 , 10.5°C
 05/26/2007  06:02 , 10.5°C
 05/26/2007  06:32 , 10.5°C
 05/26/2007  07:02 , 10.5°C
 05/26/2007  07:32 , 10.5°C
 05/26/2007  08:02 , 10.5°C
 05/26/2007  08:32 , 11.0°C
 05/26/2007  09:02 , 11.0°C
 05/26/2007  09:32 , 11.0°C
 05/26/2007  10:02 , 11.0°C
 05/26/2007  10:32 , 11.0°C
 05/26/2007  11:02 , 11.0°C
 05/26/2007  11:32 , 11.0°C
 05/26/2007  12:02 , 11.5°C
 05/26/2007  12:32 , 11.5°C
 05/26/2007  13:02 , 11.5°C
 05/26/2007  13:32 , 11.5°C
 05/26/2007  14:02 , 11.5°C
 05/26/2007  14:32 , 11.5°C
 05/26/2007  15:02 , 11.5°C
 05/26/2007  15:32 , 11.5°C
 05/26/2007  16:02 , 11.5°C
 05/26/2007  16:32 , 11.5°C
 05/26/2007  17:02 , 11.5°C
 05/26/2007  17:32 , 11.5°C
 05/26/2007  18:02 , 11.5°C
 05/26/2007  18:32 , 11.5°C
 05/26/2007  19:02 , 11.5°C
 05/26/2007  19:32 , 11.5°C
 05/26/2007  20:02 , 11.5°C
 05/26/2007  20:32 , 11.5°C
 05/26/2007  21:02 , 11.5°C
 05/26/2007  21:32 , 11.5°C
 05/26/2007  22:02 , 11.0°C
 05/26/2007  22:32 , 11.0°C
 05/26/2007  23:02 , 11.0°C
 05/26/2007  23:32 , 11.0°C
 05/27/2007  00:02 , 11.0°C
 05/27/2007  00:32 , 11.0°C
 05/27/2007  01:02 , 11.0°C
 05/27/2007  01:32 , 11.0°C
 05/27/2007  02:02 , 10.5°C
 05/27/2007  02:32 , 10.5°C
 05/27/2007  03:02 , 10.5°C
 05/27/2007  03:32 , 10.5°C
 05/27/2007  04:02 , 10.5°C
 05/27/2007  04:32 , 10.5°C
 05/27/2007  05:02 , 10.5°C
 05/27/2007  05:32 , 10.5°C
 05/27/2007  06:02 , 10.5°C
 05/27/2007  06:32 , 10.5°C
 05/27/2007  07:02 , 10.5°C
 05/27/2007  07:32 , 10.5°C
 05/27/2007  08:02 , 10.5°C
 05/27/2007  08:32 , 10.5°C
 05/27/2007  09:02 , 11.0°C
 05/27/2007  09:32 , 11.0°C
 05/27/2007  10:02 , 11.0°C
 05/27/2007  10:32 , 11.0°C
 05/27/2007  11:02 , 11.0°C
 05/27/2007  11:32 , 11.0°C
 05/27/2007  12:02 , 11.0°C
 05/27/2007  12:32 , 11.0°C
 05/27/2007  13:02 , 11.0°C
 05/27/2007  13:32 , 11.0°C
 05/27/2007  14:02 , 11.0°C
 05/27/2007  14:32 , 11.5°C
 05/27/2007  15:02 , 11.0°C
 05/27/2007  15:32 , 11.5°C
 05/27/2007  16:02 , 11.5°C
 05/27/2007  16:32 , 11.5°C
 05/27/2007  17:02 , 11.5°C
 05/27/2007  17:32 , 11.5°C
 05/27/2007  18:02 , 11.5°C
 05/27/2007  18:32 , 11.5°C
 05/27/2007  19:02 , 11.5°C
 05/27/2007  19:32 , 11.5°C
 05/27/2007  20:02 , 11.5°C
 05/27/2007  20:32 , 11.5°C
 05/27/2007  21:02 , 11.5°C
 05/27/2007  21:32 , 11.0°C
 05/27/2007  22:02 , 11.0°C
 05/27/2007  22:32 , 11.0°C
 05/27/2007  23:02 , 11.0°C
 05/27/2007  23:32 , 11.0°C
 05/28/2007  00:02 , 11.0°C
 05/28/2007  00:32 , 11.0°C
 05/28/2007  01:02 , 11.0°C
 05/28/2007  01:32 , 11.0°C
 05/28/2007  02:02 , 11.0°C
 05/28/2007  02:32 , 11.0°C
 05/28/2007  03:02 , 11.0°C
 05/28/2007  03:32 , 11.0°C
 05/28/2007  04:02 , 11.0°C
 05/28/2007  04:32 , 11.0°C
 05/28/2007  05:02 , 11.0°C
 05/28/2007  05:32 , 11.0°C
 05/28/2007  06:02 , 11.0°C
 05/28/2007  06:32 , 11.0°C
 05/28/2007  07:02 , 11.0°C
 05/28/2007  07:32 , 11.0°C
 05/28/2007  08:02 , 11.0°C
 05/28/2007  08:32 , 11.0°C
 05/28/2007  09:02 , 11.0°C
 05/28/2007  09:32 , 11.0°C
 05/28/2007  10:02 , 11.0°C
 05/28/2007  10:32 , 11.5°C
 05/28/2007  11:02 , 11.5°C
 05/28/2007  11:32 , 11.5°C
 05/28/2007  12:02 , 11.5°C
 05/28/2007  12:32 , 11.5°C
 05/28/2007  13:02 , 11.5°C
 05/28/2007  13:32 , 11.5°C
 05/28/2007  14:02 , 11.5°C
 05/28/2007  14:32 , 11.5°C
 05/28/2007  15:02 , 11.5°C
 05/28/2007  15:32 , 11.5°C
 05/28/2007  16:02 , 11.5°C
 05/28/2007  16:32 , 11.5°C
 05/28/2007  17:02 , 11.5°C
 05/28/2007  17:32 , 11.5°C
 05/28/2007  18:02 , 11.5°C
 05/28/2007  18:32 , 11.5°C
 05/28/2007  19:02 , 11.5°C
 05/28/2007  19:32 , 11.5°C
 05/28/2007  20:02 , 11.5°C
 05/28/2007  20:32 , 11.5°C
 05/28/2007  21:02 , 11.5°C
 05/28/2007  21:32 , 11.5°C
 05/28/2007  22:02 , 11.0°C
 05/28/2007  22:32 , 11.0°C
 05/28/2007  23:02 , 11.0°C
 05/28/2007  23:32 , 11.0°C
 05/29/2007  00:02 , 11.0°C
 05/29/2007  00:32 , 11.0°C
 05/29/2007  01:02 , 11.0°C
 05/29/2007  01:32 , 11.0°C
 05/29/2007  02:02 , 11.0°C
 05/29/2007  02:32 , 11.0°C
 05/29/2007  03:02 , 11.0°C
 05/29/2007  03:32 , 11.0°C
 05/29/2007  04:02 , 10.5°C
 05/29/2007  04:32 , 11.0°C
 05/29/2007  05:02 , 10.5°C
 05/29/2007  05:32 , 10.5°C
 05/29/2007  06:02 , 10.5°C
 05/29/2007  06:32 , 10.5°C
 05/29/2007  07:02 , 10.5°C
 05/29/2007  07:32 , 10.5°C
 05/29/2007  08:02 , 10.5°C
 05/29/2007  08:32 , 10.5°C
 05/29/2007  09:02 , 11.0°C
 05/29/2007  09:32 , 11.0°C
 05/29/2007  10:02 , 11.0°C
 05/29/2007  10:32 , 11.0°C
 05/29/2007  11:02 , 11.0°C
 05/29/2007  11:32 , 11.0°C
 05/29/2007  12:02 , 11.0°C
 05/29/2007  12:32 , 11.0°C
 05/29/2007  13:02 , 11.0°C
 05/29/2007  13:32 , 11.5°C
 05/29/2007  14:02 , 11.5°C
 05/29/2007  14:32 , 11.5°C
 05/29/2007  15:02 , 11.5°C
 05/29/2007  15:32 , 11.5°C
 05/29/2007  16:02 , 11.5°C
 05/29/2007  16:32 , 11.5°C
 05/29/2007  17:02 , 11.5°C
 05/29/2007  17:32 , 11.5°C
 05/29/2007  18:02 , 11.5°C
 05/29/2007  18:32 , 11.5°C
 05/29/2007  19:02 , 11.5°C
 05/29/2007  19:32 , 11.5°C
 05/29/2007  20:02 , 11.5°C
 05/29/2007  20:32 , 11.5°C
 05/29/2007  21:02 , 11.5°C
 05/29/2007  21:32 , 11.5°C
 05/29/2007  22:02 , 11.0°C
 05/29/2007  22:32 , 11.0°C
 05/29/2007  23:02 , 11.0°C
 05/29/2007  23:32 , 11.0°C
 05/30/2007  00:02 , 11.0°C
 05/30/2007  00:32 , 11.0°C
 05/30/2007  01:02 , 11.0°C
 05/30/2007  01:32 , 11.0°C
 05/30/2007  02:02 , 11.0°C
 05/30/2007  02:32 , 11.0°C
 05/30/2007  03:02 , 11.0°C
 05/30/2007  03:32 , 11.0°C
 05/30/2007  04:02 , 11.0°C
 05/30/2007  04:32 , 11.0°C
 05/30/2007  05:02 , 11.0°C
 05/30/2007  05:32 , 11.0°C
 05/30/2007  06:02 , 11.0°C
 05/30/2007  06:32 , 11.0°C
 05/30/2007  07:02 , 11.0°C
 05/30/2007  07:32 , 11.0°C
 05/30/2007  08:02 , 11.0°C
 05/30/2007  08:32 , 11.0°C
 05/30/2007  09:02 , 11.0°C
 05/30/2007  09:32 , 11.0°C
 05/30/2007  10:02 , 11.0°C
 05/30/2007  10:32 , 11.0°C
 05/30/2007  11:02 , 11.0°C
 05/30/2007  11:32 , 11.0°C
 05/30/2007  12:02 , 11.0°C
 05/30/2007  12:32 , 11.5°C
 05/30/2007  13:02 , 11.5°C
 05/30/2007  13:32 , 11.5°C
 05/30/2007  14:02 , 11.5°C
 05/30/2007  14:32 , 11.5°C
 05/30/2007  15:02 , 11.5°C
 05/30/2007  15:32 , 11.5°C
 05/30/2007  16:02 , 11.5°C
 05/30/2007  16:32 , 11.5°C
 05/30/2007  17:02 , 11.5°C
 05/30/2007  17:32 , 11.5°C
 05/30/2007  18:02 , 11.5°C
 05/30/2007  18:32 , 11.5°C
 05/30/2007  19:02 , 11.5°C
 05/30/2007  19:32 , 11.5°C
 05/30/2007  20:02 , 11.5°C
 05/30/2007  20:32 , 11.5°C
 05/30/2007  21:02 , 11.0°C
 05/30/2007  21:32 , 11.0°C
 05/30/2007  22:02 , 11.0°C
 05/30/2007  22:32 , 11.0°C
 05/30/2007  23:02 , 11.0°C
 05/30/2007  23:32 , 11.0°C
 05/31/2007  00:02 , 11.0°C
 05/31/2007  00:32 , 11.0°C
 05/31/2007  01:02 , 11.0°C
 05/31/2007  01:32 , 11.0°C
 05/31/2007  02:02 , 11.0°C
 05/31/2007  02:32 , 11.0°C
 05/31/2007  03:02 , 11.0°C
 05/31/2007  03:32 , 10.5°C
 05/31/2007  04:02 , 10.5°C
 05/31/2007  04:32 , 10.5°C
 05/31/2007  05:02 , 10.5°C
 05/31/2007  05:32 , 10.5°C
 05/31/2007  06:02 , 10.5°C
 05/31/2007  06:32 , 10.5°C
 05/31/2007  07:02 , 10.5°C
 05/31/2007  07:32 , 10.5°C
 05/31/2007  08:02 , 10.5°C
 05/31/2007  08:32 , 11.0°C
 05/31/2007  09:02 , 11.0°C
 05/31/2007  09:32 , 11.0°C
 05/31/2007  10:02 , 11.0°C
 05/31/2007  10:32 , 11.0°C
 05/31/2007  11:02 , 11.0°C
 05/31/2007  11:32 , 11.0°C
 05/31/2007  12:02 , 11.0°C
 05/31/2007  12:32 , 11.0°C
 05/31/2007  13:02 , 11.0°C
 05/31/2007  13:32 , 11.0°C
 05/31/2007  14:02 , 11.0°C
 05/31/2007  14:32 , 11.0°C
 05/31/2007  15:02 , 11.5°C
 05/31/2007  15:32 , 11.5°C
 05/31/2007  16:02 , 11.5°C
 05/31/2007  16:32 , 11.5°C
 05/31/2007  17:02 , 11.5°C
 05/31/2007  17:32 , 11.5°C
 05/31/2007  18:02 , 11.5°C
 05/31/2007  18:32 , 11.5°C
 05/31/2007  19:02 , 11.5°C
 05/31/2007  19:32 , 11.5°C
 05/31/2007  20:02 , 11.5°C
 05/31/2007  20:32 , 11.5°C
 05/31/2007  21:02 , 11.0°C
 05/31/2007  21:32 , 11.0°C
 05/31/2007  22:02 , 11.0°C
 05/31/2007  22:32 , 11.0°C
 05/31/2007  23:02 , 11.0°C
 05/31/2007  23:32 , 11.0°C
 06/01/2007  00:02 , 11.0°C
 06/01/2007  00:32 , 11.0°C
 06/01/2007  01:02 , 11.0°C
 06/01/2007  01:32 , 11.0°C
 06/01/2007  02:02 , 11.0°C
 06/01/2007  02:32 , 11.0°C
 06/01/2007  03:02 , 11.0°C
 06/01/2007  03:32 , 11.0°C
 06/01/2007  04:02 , 10.5°C
 06/01/2007  04:32 , 10.5°C
 06/01/2007  05:02 , 10.5°C
 06/01/2007  05:32 , 11.0°C
 06/01/2007  06:02 , 10.5°C
 06/01/2007  06:32 , 10.5°C
 06/01/2007  07:02 , 10.5°C
 06/01/2007  07:32 , 10.5°C
 06/01/2007  08:02 , 10.5°C
 06/01/2007  08:32 , 11.0°C
 06/01/2007  09:02 , 11.0°C
 06/01/2007  09:32 , 11.0°C
 06/01/2007  10:02 , 11.0°C
 06/01/2007  10:32 , 11.0°C
 06/01/2007  11:02 , 11.0°C
 06/01/2007  11:32 , 11.0°C
 06/01/2007  12:02 , 11.5°C
 06/01/2007  12:32 , 11.5°C
 06/01/2007  13:02 , 11.0°C
 06/01/2007  13:32 , 11.0°C
 06/01/2007  14:02 , 11.5°C
 06/01/2007  14:32 , 11.5°C
 06/01/2007  15:02 , 11.5°C
 06/01/2007  15:32 , 11.5°C
 06/01/2007  16:02 , 11.5°C
 06/01/2007  16:32 , 11.5°C
 06/01/2007  17:02 , 11.5°C
 06/01/2007  17:32 , 11.5°C
 06/01/2007  18:02 , 11.5°C
 06/01/2007  18:32 , 11.5°C
 06/01/2007  19:02 , 11.5°C
 06/01/2007  19:32 , 11.5°C
 06/01/2007  20:02 , 11.0°C
 06/01/2007  20:32 , 11.0°C
 06/01/2007  21:02 , 11.0°C
 06/01/2007  21:32 , 11.0°C
 06/01/2007  22:02 , 11.0°C
 06/01/2007  22:32 , 11.0°C
 06/01/2007  23:02 , 11.0°C
 06/01/2007  23:32 , 10.5°C
 06/02/2007  00:02 , 10.5°C
 06/02/2007  00:32 , 10.5°C
 06/02/2007  01:02 , 10.5°C
 06/02/2007  01:32 , 10.5°C
 06/02/2007  02:02 , 10.5°C
 06/02/2007  02:32 , 10.5°C
 06/02/2007  03:02 , 10.5°C
 06/02/2007  03:32 , 10.5°C
 06/02/2007  04:02 , 10.5°C
 06/02/2007  04:32 , 10.5°C
 06/02/2007  05:02 , 10.5°C
 06/02/2007  05:32 , 10.5°C
 06/02/2007  06:02 , 10.5°C
 06/02/2007  06:32 , 10.5°C
 06/02/2007  07:02 , 10.5°C
 06/02/2007  07:32 , 10.5°C
 06/02/2007  08:02 , 10.5°C
 06/02/2007  08:32 , 10.5°C
 06/02/2007  09:02 , 10.5°C
 06/02/2007  09:32 , 11.0°C
 06/02/2007  10:02 , 11.0°C
 06/02/2007  10:32 , 11.0°C
 06/02/2007  11:02 , 11.0°C
 06/02/2007  11:32 , 11.0°C
 06/02/2007  12:02 , 11.0°C
 06/02/2007  12:32 , 11.0°C
 06/02/2007  13:02 , 11.0°C
 06/02/2007  13:32 , 11.0°C
 06/02/2007  14:02 , 11.0°C
 06/02/2007  14:32 , 11.0°C
 06/02/2007  15:02 , 11.0°C
 06/02/2007  15:32 , 11.0°C
 06/02/2007  16:02 , 11.0°C
 06/02/2007  16:32 , 11.0°C
 06/02/2007  17:02 , 11.0°C
 06/02/2007  17:32 , 11.0°C
 06/02/2007  18:02 , 11.0°C
 06/02/2007  18:32 , 11.0°C
 06/02/2007  19:02 , 11.0°C
 06/02/2007  19:32 , 11.0°C
 06/02/2007  20:02 , 11.0°C
 06/02/2007  20:32 , 11.0°C
 06/02/2007  21:02 , 11.0°C
 06/02/2007  21:32 , 11.0°C
 06/02/2007  22:02 , 11.0°C
 06/02/2007  22:32 , 10.5°C
 06/02/2007  23:02 , 10.5°C
 06/02/2007  23:32 , 10.5°C
 06/03/2007  00:02 , 10.5°C
 06/03/2007  00:32 , 10.5°C
 06/03/2007  01:02 , 10.5°C
 06/03/2007  01:32 , 10.5°C
 06/03/2007  02:02 , 10.5°C
 06/03/2007  02:32 , 10.5°C
 06/03/2007  03:02 , 10.5°C
 06/03/2007  03:32 , 10.5°C
 06/03/2007  04:02 , 10.5°C
 06/03/2007  04:32 , 10.5°C
 06/03/2007  05:02 , 10.5°C
 06/03/2007  05:32 , 10.5°C
 06/03/2007  06:02 , 10.5°C
 06/03/2007  06:32 , 10.5°C
 06/03/2007  07:02 , 10.5°C
 06/03/2007  07:32 , 10.5°C
 06/03/2007  08:02 , 10.5°C
 06/03/2007  08:32 , 10.5°C
 06/03/2007  09:02 , 11.0°C
 06/03/2007  09:32 , 11.0°C
 06/03/2007  10:02 , 11.0°C
 06/03/2007  10:32 , 11.0°C
 06/03/2007  11:02 , 11.0°C
 06/03/2007  11:32 , 11.5°C
 06/03/2007  12:02 , 11.0°C
 06/03/2007  12:32 , 10.5°C
 06/03/2007  13:02 , 11.0°C
 06/03/2007  13:32 , 11.0°C
 06/03/2007  14:02 , 11.0°C
 06/03/2007  14:32 , 11.0°C
 06/03/2007  15:02 , 11.0°C
 06/03/2007  15:32 , 11.0°C
 06/03/2007  16:02 , 11.0°C
 06/03/2007  16:32 , 11.0°C
 06/03/2007  17:02 , 11.0°C
 06/03/2007  17:32 , 11.0°C
 06/03/2007  18:02 , 10.5°C
 06/03/2007  18:32 , 11.0°C
 06/03/2007  19:02 , 11.0°C
 06/03/2007  19:32 , 11.0°C
 06/03/2007  20:02 , 10.0°C
 06/03/2007  20:32 , 10.0°C
 06/03/2007  21:02 , 10.0°C
 06/03/2007  21:32 , 11.0°C
 06/03/2007  22:02 , 10.5°C
 06/03/2007  22:32 , 10.5°C
 06/03/2007  23:02 , 10.5°C
 06/03/2007  23:32 , 10.0°C
 06/04/2007  00:02 , 10.0°C
 06/04/2007  00:32 , 10.0°C
 06/04/2007  01:02 , 10.5°C
 06/04/2007  01:32 , 10.5°C
 06/04/2007  02:02 , 10.5°C
 06/04/2007  02:32 , 10.0°C
 06/04/2007  03:02 , 10.5°C
 06/04/2007  03:32 , 10.0°C
 06/04/2007  04:02 , 10.5°C
 06/04/2007  04:32 , 10.0°C
 06/04/2007  05:02 , 10.0°C
 06/04/2007  05:32 , 10.5°C
 06/04/2007  06:02 , 10.5°C
 06/04/2007  06:32 , 10.0°C
 06/04/2007  07:02 , 10.0°C
 06/04/2007  07:32 , 10.5°C
 06/04/2007  08:02 , 10.5°C
 06/04/2007  08:32 , 11.0°C
 06/04/2007  09:02 , 11.5°C
 06/04/2007  09:32 , 10.5°C
 06/04/2007  10:02 , 13.5°C
 06/04/2007  10:32 , 14.0°C
 06/04/2007  11:02 , 13.0°C
 06/04/2007  11:32 , 13.0°C

Debug Dump (optional)
---------------------
Register Page:
35 57 11 02 04 86 07 00 00 00 01 00 00 1E 01 00 
00 6A 00 00 A3 02 15 12 05 07 4A 04 00 F2 D9 00 
Alarms:
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
01 00 00 FF 00 01 00 FF FF 01 00 FF FE 02 00 FF 
FD 03 00 4E 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Histogram:
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 26 04 1D 00 05 00 02 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Log:
72 70 6F 6E 6D 6C 6B 6B 6A 6A 69 69 68 68 68 67 
67 67 67 67 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 67 67 67 67 67 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 
67 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 66 66 66 67 67 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 
67 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 67 67 67 67 67 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 
66 66 66 66 66 66 66 66 66 66 66 66 66 66 65 66 
66 65 65 65 66 66 66 66 66 66 66 66 66 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 
67 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 66 66 67 67 67 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 
66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 66 66 67 67 67 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 
67 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 67 67 67 67 67 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 66 
66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 69 69 69 68 68 68 68 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 66 66 
66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 66 66 66 67 67 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 66 66 
66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 66 67 67 67 67 67 67 67 
67 67 6A 6A 69 69 69 68 68 68 68 68 67 67 67 67 
66 66 66 66 66 66 66 66 66 66 66 65 65 65 65 65 
65 65 65 65 66 66 66 66 66 66 66 66 66 66 66 66 
67 66 67 67 67 67 67 67 67 67 67 67 67 66 66 66 
66 66 66 66 66 66 66 66 66 66 66 66 65 66 65 65 
65 65 65 66 66 66 66 66 66 66 66 66 66 66 66 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 66 66 66 
66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 66 66 66 66 67 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 66 66 
66 66 66 66 66 66 66 66 66 66 66 65 65 65 65 65 
65 65 65 66 66 66 66 66 66 66 67 67 67 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 66 66 
66 66 66 66 66 66 65 65 65 65 65 65 65 65 65 65 
65 65 65 65 66 66 66 66 66 66 66 66 66 66 66 67 
66 67 67 67 67 67 67 67 67 67 67 67 67 66 66 66 
66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 67 67 67 67 67 67 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 66 66 
66 66 66 66 66 66 66 66 66 66 65 66 65 65 65 65 
65 65 65 65 66 66 66 66 66 66 66 66 66 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 67 67 66 66 
66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 66 66 66 67 67 67 67 67 
67 67 67 67 67 67 67 67 67 67 67 67 66 66 66 66 
66 66 66 66 66 66 66 66 66 65 65 65 65 65 65 65 
65 65 65 66 66 66 66 66 66 66 66 66 66 66 66 66 
67 67 67 67 67 67 67 67 67 67 67 67 66 66 66 66 
66 66 66 66 66 66 66 66 66 66 65 65 65 66 65 65 
65 65 65 66 66 66 66 66 66 66 67 67 66 66 67 67 
67 67 67 67 67 67 67 67 67 67 66 66 66 66 66 66 
66 65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 
65 65 65 65 65 66 66 66 66 66 66 66 66 66 66 66 
66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 65 
65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 
65 65 65 65 66 66 66 66 66 67 66 65 66 66 66 66 
66 66 66 66 66 66 65 66 66 66 64 64 64 66 65 65 
65 64 64 64 65 65 65 64 65 64 65 64 64 65 65 64 
64 65 65 66 67 65 6B 6C 6A 6A 
